Postcode,shortPostcode,Avg_download,District,Town,County
S668LR,S668,45.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668LT,S668,21.9,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668LW,S668,37.6,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668LY,S668,20.6,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668LZ,S668,28.4,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668NA,S668,26.7,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668ND,S668,31.2,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668NE,S668,34.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668NF,S668,41.8,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668NQ,S668,32,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668NW,S668,7.3,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668NY,S668,16.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668NZ,S668,18.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668PH,S668,10.6,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668PL,S668,9.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668PT,S668,10.8,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668PW,S668,4.7,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668PX,S668,25,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668PY,S668,17.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668QE,S668,33.8,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668QF,S668,32,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668QG,S668,32.6,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668QJ,S668,27.1,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668QP,S668,23.4,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668QQ,S668,26.3,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668QR,S668,38.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668QS,S668,22.1,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668QU,S668,24.6,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668QW,S668,20.3,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668QX,S668,22.3,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668QZ,S668,19.9,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668RA,S668,21.3,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668RF,S668,32.2,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668RG,S668,30,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668RH,S668,14.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668RJ,S668,31.8,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668RL,S668,34.8,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668RN,S668,32,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668RP,S668,39.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668RQ,S668,32.7,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668RS,S668,29.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668RT,S668,31.8,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668RY,S668,4.3,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668SA,S668,20.6,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668SB,S668,24.3,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668SD,S668,24.6,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668SE,S668,27.8,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668SF,S668,30,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668SG,S668,28.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668SJ,S668,28,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668SL,S668,29.1,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668SP,S668,28,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668SQ,S668,24.2,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S668SR,S668,20.6,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669AF,S669,25.1,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669AG,S669,16.7,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669AJ,S669,37.6,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669AL,S669,20.8,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669AN,S669,28.3,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669AP,S669,17.6,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669AQ,S669,25.2,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669AS,S669,37.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669AT,S669,16.9,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669AW,S669,12.8,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669BF,S669,114.4,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669BG,S669,16.8,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669BN,S669,15.2,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669BP,S669,23.7,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669BT,S669,91.6,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669BW,S669,13.6,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669DA,S669,11.9,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669DB,S669,26.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669DD,S669,16.3,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669DE,S669,42.9,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669DF,S669,43.9,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669DG,S669,41.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669DH,S669,57.9,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669DJ,S669,54.4,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669DL,S669,70.4,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669DN,S669,68.3,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669DP,S669,22.8,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669DQ,S669,23.2,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669DS,S669,18.7,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669DT,S669,91.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669DU,S669,17.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669DW,S669,68.3,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669DY,S669,25.1,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669EA,S669,35.6,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669ED,S669,46.9,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669EF,S669,31.3,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669EL,S669,37.3,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669EN,S669,40.6,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669EP,S669,27.7,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669ES,S669,23.6,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669EU,S669,31.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669EW,S669,22.3,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669EY,S669,16.1,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669EZ,S669,30.1,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669FA,S669,95.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669FB,S669,97.6,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669FD,S669,89.8,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669FE,S669,126.6,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669FF,S669,138,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669FG,S669,81.9,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669FH,S669,116.9,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669FJ,S669,121.4,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669FL,S669,98.2,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669FN,S669,125.2,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669FR,S669,114.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669HA,S669,18.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669HB,S669,23.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669HD,S669,27,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669HE,S669,19.7,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669HF,S669,33.3,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669HG,S669,19.7,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669HH,S669,16.1,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669HJ,S669,16.4,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669HL,S669,27.4,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669HP,S669,41.7,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669HQ,S669,37.2,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669HR,S669,31.9,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669HS,S669,32.3,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669HT,S669,30.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669HW,S669,26.4,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669JE,S669,29.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669JF,S669,2.7,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669JH,S669,5.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669JL,S669,5.8,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669JQ,S669,9,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669JY,S669,19.6,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669JZ,S669,28.9,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669LA,S669,38.2,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669LD,S669,19.9,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669LE,S669,19.9,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669LF,S669,23,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669LG,S669,19.1,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669LH,S669,20.4,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669LJ,S669,16.2,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669LN,S669,31.6,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669LP,S669,33.7,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669LQ,S669,25.1,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669LR,S669,54.1,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669LS,S669,43.3,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669LT,S669,34.7,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669LW,S669,32.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669LX,S669,26.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669ND,S669,27.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669NF,S669,28.2,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669NG,S669,22.9,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669NH,S669,28.3,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669NL,S669,28.3,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669NN,S669,16.2,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669NU,S669,29.8,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669NY,S669,30,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669PB,S669,35.8,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669PD,S669,21.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669PE,S669,31.8,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669PH,S669,37.8,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669PJ,S669,20.2,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669PL,S669,27.1,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669PP,S669,33.8,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669PR,S669,30.7,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669PS,S669,38.4,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669PT,S669,36.6,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669PU,S669,34.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669PX,S669,39.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669PY,S669,27.3,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669PZ,S669,24.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669QD,S669,23.8,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669QF,S669,30.6,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669QJ,S669,27.5,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669QL,S669,41.2,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669QN,S669,24.3,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669QP,S669,27,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S669QQ,S669,25.7,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
S66AA,S66A,37,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66AB,S66A,30.4,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66AD,S66A,33.5,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66AE,S66A,26.8,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66AF,S66A,35.7,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66AH,S66A,46.7,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66AN,S66A,73.7,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66AQ,S66A,39.2,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66AR,S66A,31.6,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66AS,S66A,29.8,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66AT,S66A,37.1,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66AU,S66A,35.1,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66AW,S66A,35.8,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66AX,S66A,25.2,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66AY,S66A,32.4,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66AZ,S66A,45.1,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66BA,S66B,35,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66BB,S66B,41.5,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66BD,S66B,35.1,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66BE,S66B,46,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66BF,S66B,41.4,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66BH,S66B,35.3,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66BJ,S66B,72.2,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66BL,S66B,45,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66BQ,S66B,44.9,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66BS,S66B,47.4,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66BT,S66B,48.6,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66BU,S66B,38.4,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66BW,S66B,18.5,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66BX,S66B,48.8,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66BY,S66B,46.3,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66BZ,S66B,49.7,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66DA,S66D,39.8,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66DB,S66D,27.2,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66DD,S66D,31,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66DE,S66D,22.1,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66DF,S66D,28.6,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66DG,S66D,39.8,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66DH,S66D,22.9,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66DJ,S66D,26.8,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66DL,S66D,31.3,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66DN,S66D,59.8,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66DP,S66D,44.2,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66DQ,S66D,27.6,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66DR,S66D,29.4,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66DS,S66D,42.9,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66DT,S66D,37.4,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66DU,S66D,41.1,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66DW,S66D,36.6,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66DX,S66D,50.8,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66DY,S66D,45.5,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66DZ,S66D,22.9,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66EA,S66E,24.9,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66EB,S66E,19.5,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66EE,S66E,28.2,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66EG,S66E,37.9,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66EH,S66E,49.7,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66EL,S66E,13,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66EN,S66E,16.2,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66EP,S66E,41.5,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66EQ,S66E,42.5,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66ER,S66E,42.6,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66ES,S66E,40.2,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66ET,S66E,41,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66EW,S66E,43.3,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66EX,S66E,51.6,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66EY,S66E,39.1,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66EZ,S66E,45.4,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66FB,S66F,44.6,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66FD,S66F,35.3,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66FE,S66F,57.7,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66FF,S66F,58,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66FG,S66F,44.6,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66FH,S66F,44.5,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66FL,S66F,38.8,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66FN,S66F,39.1,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66FP,S66F,53.1,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66FQ,S66F,46.3,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66FR,S66F,25.2,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66FS,S66F,30.9,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66FT,S66F,39.3,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66FW,S66F,25.9,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66FX,S66F,27.1,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66FY,S66F,14.3,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66FZ,S66F,30.1,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66GA,S66G,35.8,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66GH,S66G,11.7,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66GJ,S66G,8,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66GL,S66G,NA,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66GR,S66G,11.2,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66GT,S66G,1.1,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66GW,S66G,10.3,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66GY,S66G,5.2,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66HD,S66H,7.6,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66HE,S66H,7.6,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66HF,S66H,4.5,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66HG,S66H,3.6,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66HU,S66H,7.3,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66HW,S66H,14.3,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66HY,S66H,10.5,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66JA,S66J,3,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66LB,S66L,17.5,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66LE,S66L,10.8,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66LG,S66L,9.7,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66LJ,S66L,8.4,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66NA,S66N,44.4,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66NB,S66N,42.8,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66QB,S66Q,31.4,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66QD,S66Q,24.1,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66QZ,S66Q,39.8,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66RA,S66R,90.1,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66RB,S66R,64.1,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66RD,S66R,51.2,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66RE,S66R,102.6,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66RF,S66R,57.2,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66RG,S66R,8.9,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66RH,S66R,51.8,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66RN,S66R,28,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66RP,S66R,45.4,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66RR,S66R,69.4,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66RS,S66R,53.9,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66RT,S66R,76.5,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66RU,S66R,48.3,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66RW,S66R,32,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66RY,S66R,55.7,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66SA,S66S,68.1,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66SE,S66S,26.7,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66SF,S66S,54,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66SG,S66S,58.9,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66SH,S66S,18.1,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66SJ,S66S,10.5,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66SP,S66S,88.3,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66SR,S66S,97.5,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66ST,S66S,100,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66SY,S66S,38.1,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66SZ,S66S,72.4,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66TA,S66T,45.1,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66TB,S66T,43.9,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
S66TD,S66T,50,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
